time,TC,RH,CO2,RS 
25/03/2020 18:39,34.4,42,570,37
25/03/2020 18:42,34.4,42,570,37
25/03/2020 18:45,35.8,38,570,37
25/03/2020 18:45,35.8,38,571,37
25/03/2020 18:49,35.8,38,571,37
25/03/2020 18:54,31.4,48,571,37
25/03/2020 18:54,31.4,48,573,37
25/03/2020 18:59,31.4,48,573,37
25/03/2020 19:03,32,43,573,37
25/03/2020 19:04,32,43,581,37
25/03/2020 19:08,32,43,581,37
25/03/2020 19:11,18.5,37,581,37
25/03/2020 19:11,18.5,37,592,37
25/03/2020 19:15,18.5,37,592,37
25/03/2020 19:20,23.3,67,592,37
25/03/2020 19:20,23.3,67,600,37
25/03/2020 19:24,23.3,67,600,37
25/03/2020 19:26,25.7,55,600,37
25/03/2020 19:26,25.7,55,602,37
25/03/2020 19:30,25.7,55,602,37
25/03/2020 19:33,22.2,64,602,37
25/03/2020 19:33,22.2,64,612,37
25/03/2020 19:36,22.2,64,612,37
25/03/2020 19:39,25.3,59,612,37
25/03/2020 19:39,25.3,59,610,37
25/03/2020 19:43,25.3,59,610,37
25/03/2020 19:45,23.2,50,610,37
25/03/2020 19:46,23.2,50,610,37
25/03/2020 19:46,23.2,50,615,37
25/03/2020 19:50,23.2,50,615,37
25/03/2020 19:54,24.2,56,615,37
25/03/2020 19:54,24.2,56,615,37
25/03/2020 19:54,24.2,56,617,37
25/03/2020 19:57,24.2,56,617,37
25/03/2020 20:02,22.6,47,617,37
25/03/2020 20:02,22.6,47,611,37
25/03/2020 20:07,22.6,56,611,37
25/03/2020 20:08,22.6,56,613,37
25/03/2020 20:11,22.6,56,613,37
25/03/2020 20:13,26,46,613,37
25/03/2020 20:14,26,46,618,37
25/03/2020 20:16,26,46,618,37
25/03/2020 20:19,21.8,47,618,37
25/03/2020 20:19,21.8,47,615,37
25/03/2020 20:21,21.8,47,615,37
25/03/2020 20:24,23.1,51,615,37
25/03/2020 20:25,23.1,51,622,37
25/03/2020 20:27,23.1,51,622,37
25/03/2020 20:30,26.1,42,622,37
25/03/2020 20:30,26.1,42,626,37
25/03/2020 20:32,26.1,42,626,37
25/03/2020 20:36,21.2,49,626,37
25/03/2020 20:36,21.2,49,622,37
25/03/2020 20:38,21.2,49,622,37
25/03/2020 20:41,23.5,48,622,37
25/03/2020 20:42,23.5,48,625,37
25/03/2020 20:45,23.5,48,625,37
25/03/2020 20:48,24.8,40,625,37
25/03/2020 20:48,24.8,40,625,37
25/03/2020 20:52,24.8,40,625,37
25/03/2020 20:55,21.6,57,625,37
25/03/2020 20:55,21.6,57,625,37
25/03/2020 20:59,21.6,57,625,37
25/03/2020 21:01,26.1,44,625,37
25/03/2020 21:02,26.1,44,624,37
25/03/2020 21:05,26.1,44,624,37
25/03/2020 21:08,21.1,50,624,37
25/03/2020 21:08,21.1,50,625,37
25/03/2020 21:12,21.1,50,625,37
25/03/2020 21:15,24.7,45,625,37
25/03/2020 21:15,24.7,45,625,37
25/03/2020 21:18,24.7,45,625,37
25/03/2020 21:21,24.6,40,625,37
25/03/2020 21:21,24.6,40,627,37
25/03/2020 21:24,24.6,40,627,37
25/03/2020 21:27,21.6,56,627,37
25/03/2020 21:27,21.6,56,627,37
25/03/2020 21:30,21.6,56,627,37
25/03/2020 21:32,21.6,56,627,37
25/03/2020 21:35,26,43,627,37
25/03/2020 21:36,26,43,627,37
25/03/2020 21:39,26,43,627,37
25/03/2020 21:42,21.2,54,627,37
25/03/2020 21:42,21.2,54,637,37
25/03/2020 21:45,21.2,54,637,37
25/03/2020 21:48,25.2,43,637,37
25/03/2020 21:48,25.2,43,633,37
25/03/2020 21:51,25.2,43,633,37
25/03/2020 21:54,23.3,40,633,37
25/03/2020 21:54,23.3,40,631,37
25/03/2020 21:57,23.3,40,631,37
25/03/2020 22:01,22.3,56,631,37
25/03/2020 22:01,22.3,56,636,37
25/03/2020 22:04,22.3,56,636,37
25/03/2020 22:07,26.2,44,636,37
25/03/2020 22:10,26.2,44,636,37
25/03/2020 22:10,26.2,44,630,37
25/03/2020 22:13,21.2,52,630,37
25/03/2020 22:16,21.2,52,630,37
25/03/2020 22:16,21.2,52,630,37
25/03/2020 22:19,24.5,45,630,37
25/03/2020 22:23,24.5,45,630,37
25/03/2020 22:23,24.5,45,632,37
25/03/2020 22:26,24.1,41,632,37
25/03/2020 22:29,24.1,41,632,37
25/03/2020 22:29,24.1,41,637,37
25/03/2020 22:33,22.2,56,637,37
25/03/2020 22:36,22.2,56,637,37
25/03/2020 22:37,22.2,56,647,37
25/03/2020 22:40,26.2,42,647,37
25/03/2020 22:43,26.2,42,647,37
25/03/2020 22:43,26.2,42,642,37
25/03/2020 22:47,21.5,54,642,37
25/03/2020 22:50,21.5,54,642,37
25/03/2020 22:50,21.5,54,643,37
25/03/2020 22:54,25.6,42,643,37
25/03/2020 22:57,25.6,42,643,37
25/03/2020 22:57,25.6,42,646,37
25/03/2020 23:01,20.8,50,646,37
25/03/2020 23:05,20.8,50,646,37
25/03/2020 23:05,20.8,50,640,37
25/03/2020 23:08,24.1,50,640,37
25/03/2020 23:11,24.1,50,640,37
25/03/2020 23:11,24.1,50,654,37
25/03/2020 23:13,25.2,42,654,37
25/03/2020 23:17,25.2,42,654,37
25/03/2020 23:17,25.2,42,655,37
25/03/2020 23:20,21.7,53,655,37
25/03/2020 23:24,21.7,53,655,37
25/03/2020 23:24,21.7,53,658,37
25/03/2020 23:27,25.9,40,658,37
25/03/2020 23:29,25.9,40,658,37
25/03/2020 23:29,25.9,40,658,37
25/03/2020 23:32,21.2,45,658,37
25/03/2020 23:36,21.2,45,658,37
25/03/2020 23:36,21.2,45,655,37
25/03/2020 23:40,23.2,53,655,37
25/03/2020 23:43,23.2,53,655,37
25/03/2020 23:43,23.2,53,665,37
25/03/2020 23:47,23.5,42,665,37
25/03/2020 23:51,23.5,42,665,37
25/03/2020 23:51,23.5,42,663,37
25/03/2020 23:55,23.5,47,663,37
25/03/2020 23:58,23.5,47,663,37
25/03/2020 23:58,23.5,47,657,37
26/03/2020 0:01,25.7,39,657,37
26/03/2020 0:05,25.7,39,657,37
26/03/2020 0:05,25.7,39,663,37
26/03/2020 0:09,21.2,57,663,37
26/03/2020 0:12,21.2,57,663,37
26/03/2020 0:14,24.6,48,663,37
26/03/2020 0:14,24.6,48,663,37
26/03/2020 0:17,24.6,48,663,37
26/03/2020 0:19,24.6,48,663,37
26/03/2020 0:22,21.3,45,663,37
26/03/2020 0:22,21.3,45,666,37
26/03/2020 0:25,21.3,45,666,37
26/03/2020 0:28,23.3,47,666,37
26/03/2020 0:29,23.3,47,667,37
26/03/2020 0:32,23.3,47,667,37
26/03/2020 0:36,23.8,39,667,37
26/03/2020 0:36,23.8,39,663,37
26/03/2020 0:39,23.8,39,663,37
26/03/2020 0:42,21.5,55,663,37
26/03/2020 0:42,21.5,55,671,37
26/03/2020 0:45,21.5,55,671,37
26/03/2020 0:48,25.9,44,671,37
26/03/2020 0:48,25.9,44,675,37
26/03/2020 0:51,25.9,44,675,37
26/03/2020 0:55,21,47,675,37
26/03/2020 0:55,21,47,672,37
26/03/2020 0:58,21,47,672,37
26/03/2020 1:02,23.9,45,672,37
26/03/2020 1:02,23.9,45,671,37
26/03/2020 1:06,23.9,45,671,37
26/03/2020 1:09,22.8,40,671,37
26/03/2020 1:09,22.8,40,674,37
26/03/2020 1:13,22.8,40,674,37
26/03/2020 1:16,22.2,55,674,37
26/03/2020 1:17,22.2,55,675,37
26/03/2020 1:20,22.2,55,675,37
26/03/2020 1:22,26.1,43,675,37
26/03/2020 1:23,26.1,43,675,37
26/03/2020 1:26,26.1,43,675,37
26/03/2020 1:30,21.4,53,675,37
26/03/2020 1:30,21.4,53,672,37
26/03/2020 1:33,21.4,53,672,37
26/03/2020 1:36,25.3,41,672,37
26/03/2020 1:36,25.3,41,670,37
26/03/2020 1:40,25.3,41,670,37
26/03/2020 1:44,20.4,51,670,37
26/03/2020 1:44,20.4,51,670,37
26/03/2020 1:48,20.4,51,670,37
26/03/2020 1:51,23.8,50,670,37
26/03/2020 1:51,23.8,50,671,37
26/03/2020 1:54,23.8,50,671,37
26/03/2020 1:56,25.6,41,671,37
26/03/2020 1:56,25.6,41,668,37
26/03/2020 2:00,25.6,41,668,37
26/03/2020 2:04,21.6,56,668,37
26/03/2020 2:04,21.6,56,667,37
26/03/2020 2:07,21.6,56,667,37
26/03/2020 2:11,26.1,42,667,37
26/03/2020 2:11,26.1,42,662,37
26/03/2020 2:14,26.1,42,662,37
26/03/2020 2:18,20.8,52,662,37
26/03/2020 2:18,20.8,52,660,37
26/03/2020 2:21,20.8,52,660,37
26/03/2020 2:24,24.2,44,660,37
26/03/2020 2:24,24.2,44,656,37
26/03/2020 2:28,24.2,44,656,37
26/03/2020 2:30,25.1,41,656,37
26/03/2020 2:30,25.1,41,653,37
26/03/2020 2:34,25.1,41,653,37
26/03/2020 2:37,22.5,50,653,37
26/03/2020 2:37,22.5,50,651,37
26/03/2020 2:41,22.5,50,651,37
26/03/2020 2:44,23.8,49,651,37
26/03/2020 2:45,23.8,49,649,37
26/03/2020 2:48,23.8,49,649,37
26/03/2020 2:52,23.4,42,649,37
26/03/2020 2:52,23.4,42,647,37
26/03/2020 2:56,23.4,42,647,37
26/03/2020 3:00,22.7,47,647,37
26/03/2020 3:00,22.7,47,646,37
26/03/2020 3:04,22.7,47,646,37
26/03/2020 3:08,22.6,40,646,37
26/03/2020 3:08,22.6,40,652,37
26/03/2020 3:12,22.6,40,652,37
26/03/2020 3:15,21.9,54,652,37
26/03/2020 3:15,21.9,54,652,37
26/03/2020 3:19,21.9,54,652,37
26/03/2020 3:22,26,41,652,37
26/03/2020 3:22,26,41,654,37
26/03/2020 3:26,26,41,654,37
26/03/2020 3:29,21.4,52,654,37
26/03/2020 3:30,21.4,52,656,37
26/03/2020 3:33,21.4,52,656,37
26/03/2020 3:37,25.9,39,656,37
26/03/2020 3:37,25.9,39,654,37
26/03/2020 3:40,25.9,39,654,37
26/03/2020 3:44,20.4,53,654,37
26/03/2020 3:44,20.4,53,660,37
26/03/2020 3:48,20.4,53,660,37
26/03/2020 3:52,25.1,45,660,37
26/03/2020 3:52,25.1,45,661,37
26/03/2020 3:56,25.1,45,661,37
26/03/2020 4:00,21,46,661,37
26/03/2020 4:00,21,46,662,37
26/03/2020 4:04,21,46,662,37
26/03/2020 4:07,24,43,662,37
26/03/2020 4:07,24,43,666,37
26/03/2020 4:10,24,43,666,37
26/03/2020 4:13,25.2,40,666,37
26/03/2020 4:13,25.2,40,662,37
26/03/2020 4:15,25.2,40,662,37
26/03/2020 4:19,22.7,49,662,37
26/03/2020 4:19,22.7,49,662,37
26/03/2020 4:22,22.7,49,662,37
26/03/2020 4:26,23,52,662,37
26/03/2020 4:26,23,52,666,37
26/03/2020 4:33,25.7,42,666,37
26/03/2020 4:33,25.7,42,662,37
26/03/2020 4:35,25.7,42,662,37
26/03/2020 4:38,23.6,51,662,37
26/03/2020 4:38,23.6,51,674,37
26/03/2020 4:42,23.6,51,674,37
26/03/2020 4:45,22.2,56,674,37
26/03/2020 4:45,22.2,56,674,37
26/03/2020 4:48,22.2,56,674,37
26/03/2020 4:51,25,49,674,37
26/03/2020 4:52,25,49,675,37
26/03/2020 4:56,25,49,675,37
26/03/2020 4:58,24.5,52,675,37
26/03/2020 4:59,24.5,52,675,37
26/03/2020 5:02,24.5,52,675,37
26/03/2020 5:04,22.9,58,675,37
26/03/2020 5:04,22.9,58,675,37
26/03/2020 5:08,22.9,58,675,37
26/03/2020 5:11,22.7,57,675,37
26/03/2020 5:11,22.7,57,674,37
26/03/2020 5:14,22.7,57,674,37
26/03/2020 5:18,25.7,49,674,37
26/03/2020 5:18,25.7,49,672,37
26/03/2020 5:21,25.7,49,672,37
26/03/2020 5:24,23.6,56,672,37
26/03/2020 5:24,23.6,56,670,37
26/03/2020 5:27,23.6,56,670,37
26/03/2020 5:30,22.6,59,670,37
26/03/2020 5:30,22.6,59,668,37
26/03/2020 5:33,22.6,59,668,37
26/03/2020 5:36,23.4,55,668,37
26/03/2020 5:36,23.4,55,670,37
26/03/2020 5:39,23.4,55,670,37
26/03/2020 5:42,25.6,50,670,37
26/03/2020 5:42,25.6,50,665,37
26/03/2020 5:45,25.6,50,665,37
26/03/2020 5:47,23.8,56,665,37
26/03/2020 5:47,23.8,56,666,37
26/03/2020 5:50,23.8,56,666,37
26/03/2020 5:53,22.6,60,666,41
26/03/2020 5:53,22.6,60,665,41
26/03/2020 5:57,22.6,60,665,41
26/03/2020 6:00,24.3,53,665,43
26/03/2020 6:00,24.3,53,662,43
26/03/2020 6:04,24.3,53,662,43
26/03/2020 6:07,25.3,51,662,47
26/03/2020 6:07,25.3,51,663,47
26/03/2020 6:09,25.3,51,663,47
26/03/2020 6:12,25.3,51,663,47
26/03/2020 6:15,23.1,58,663,62
26/03/2020 6:15,23.1,58,657,62
26/03/2020 6:18,23.1,58,657,62
26/03/2020 6:20,22.4,60,657,62
26/03/2020 6:20,22.4,60,661,62
26/03/2020 6:23,22.4,60,661,62
26/03/2020 6:26,25.2,51,661,70
26/03/2020 6:27,25.2,51,657,70
26/03/2020 6:30,25.2,51,657,70
26/03/2020 6:34,21.7,52,657,87
26/03/2020 6:34,21.7,52,646,87
26/03/2020 6:38,21.7,52,646,87
26/03/2020 6:41,24,57,646,87
26/03/2020 6:41,24,57,657,87
26/03/2020 6:44,24,57,657,87
26/03/2020 6:47,25.2,50,657,92
26/03/2020 6:47,25.2,50,648,92
26/03/2020 6:50,25.2,50,648,92
26/03/2020 6:53,21.5,62,648,101
26/03/2020 6:53,21.5,62,647,101
26/03/2020 6:55,21.5,62,647,101
26/03/2020 6:59,25.2,54,647,105
26/03/2020 6:59,25.2,54,643,105
26/03/2020 7:04,25.2,54,643,105
26/03/2020 7:09,28.5,46,643,149
26/03/2020 7:09,28.5,46,640,149
26/03/2020 7:13,28.5,46,640,149
26/03/2020 7:17,28.5,46,0,149
26/03/2020 7:21,35.7,34,0,253
26/03/2020 7:27,36.5,35,0,265
26/03/2020 7:27,36.5,35,602,265
26/03/2020 7:32,32.4,45,602,227
26/03/2020 7:32,32.4,45,590,227
26/03/2020 7:37,32.4,45,590,227
26/03/2020 7:41,33.7,46,590,153
26/03/2020 7:41,33.7,46,586,153
26/03/2020 7:47,36.1,41,586,150
26/03/2020 7:47,36.1,41,581,150
26/03/2020 7:50,36.1,41,581,150
26/03/2020 7:55,33.2,48,581,237
26/03/2020 7:55,33.2,48,570,237
26/03/2020 7:59,33.2,48,570,237
26/03/2020 8:04,34.5,48,570,268
26/03/2020 8:04,34.5,48,561,268
26/03/2020 8:09,36.7,43,561,363
26/03/2020 8:09,36.7,43,548,363
26/03/2020 8:14,32.1,48,548,427
26/03/2020 8:14,32.1,48,538,427
26/03/2020 8:19,32.1,48,538,427
26/03/2020 8:24,35.3,46,538,185
26/03/2020 8:24,35.3,46,536,185
26/03/2020 8:29,36.3,43,536,232
26/03/2020 8:29,36.3,43,531,232
26/03/2020 8:33,36.3,43,531,232
26/03/2020 8:36,33.3,50,531,271
26/03/2020 8:36,33.3,50,524,271
26/03/2020 8:41,33.3,50,524,271
26/03/2020 8:46,35.4,44,524,242
26/03/2020 8:50,35.4,44,524,242
26/03/2020 8:50,35.4,44,507,242
26/03/2020 8:54,34.4,48,507,241
26/03/2020 8:58,34.4,48,507,241
26/03/2020 8:58,34.4,48,502,241
26/03/2020 9:02,34.4,47,502,225
26/03/2020 9:06,34.4,47,502,225
26/03/2020 9:07,34.4,47,500,225
26/03/2020 9:11,35.9,44,500,239
26/03/2020 9:16,35.9,44,500,239
26/03/2020 9:16,35.9,44,497,239
26/03/2020 9:20,33.2,50,497,323
26/03/2020 9:24,33.2,50,497,323
26/03/2020 9:25,33.2,50,488,323
26/03/2020 9:34,21.1,54,488,291
26/03/2020 9:34,21.1,54,495,291
26/03/2020 9:38,21.1,54,495,291
26/03/2020 9:42,27.5,67,495,331
26/03/2020 9:43,27.5,67,487,331
26/03/2020 9:46,27.5,67,487,331
26/03/2020 9:50,24.5,59,487,425
26/03/2020 9:50,24.5,59,463,425
26/03/2020 9:55,24.5,59,463,425
26/03/2020 9:59,27.1,64,463,489
26/03/2020 9:59,27.1,64,454,489
26/03/2020 10:02,27.1,64,454,489
26/03/2020 10:05,24.9,51,454,551
26/03/2020 10:05,24.9,51,447,551
26/03/2020 10:08,24.9,51,447,551
26/03/2020 10:12,27,57,447,506
26/03/2020 10:12,27,57,443,506
26/03/2020 10:17,27,57,443,506
26/03/2020 10:22,25.1,54,443,521
26/03/2020 10:23,25.1,54,427,521
26/03/2020 10:26,25.1,54,427,521
26/03/2020 10:31,25.3,50,427,325
26/03/2020 10:31,25.3,50,424,325
26/03/2020 10:36,25.3,50,424,325
26/03/2020 10:41,26.2,54,424,312
26/03/2020 10:41,26.2,54,430,312
26/03/2020 10:45,26.2,54,430,312
26/03/2020 10:48,25.9,58,430,402
26/03/2020 10:48,25.9,58,441,402
26/03/2020 10:52,25.9,58,441,402
26/03/2020 10:57,25.4,55,441,404
26/03/2020 10:57,25.4,55,447,404
26/03/2020 11:02,26.9,54,447,420
26/03/2020 11:03,26.9,54,442,420
26/03/2020 11:06,26.9,54,442,420
26/03/2020 11:10,25.4,46,442,513
26/03/2020 11:10,25.4,46,446,513
26/03/2020 11:14,25.4,46,446,513
26/03/2020 11:16,24.9,44,446,548
26/03/2020 11:17,24.9,44,432,548
26/03/2020 11:19,24.9,44,432,548
26/03/2020 11:22,26.9,54,432,712
26/03/2020 11:22,26.9,54,431,712
26/03/2020 11:26,26.9,54,431,712
26/03/2020 11:28,26.2,47,431,768
26/03/2020 11:29,26.2,47,427,768
26/03/2020 11:32,26.2,47,427,768
26/03/2020 11:35,25.5,43,427,530
26/03/2020 11:35,25.5,43,435,530
26/03/2020 11:40,24.8,47,435,424
26/03/2020 11:40,24.8,47,432,424
26/03/2020 11:45,24.8,47,432,424
26/03/2020 11:49,24.8,49,432,466
26/03/2020 11:49,24.8,49,449,466
26/03/2020 11:53,24.8,49,449,466
26/03/2020 11:58,27,52,449,789
26/03/2020 11:58,27,52,440,789
26/03/2020 12:06,25.7,44,440,725
26/03/2020 12:06,25.7,44,446,725
26/03/2020 12:09,25.7,44,446,725
26/03/2020 12:13,25,44,446,726
26/03/2020 12:13,25,44,449,726
26/03/2020 12:15,25,44,449,726
26/03/2020 12:18,0,0,449,0
26/03/2020 12:19,0,0,450,0
26/03/2020 12:21,0,0,450,0
26/03/2020 12:25,26.2,45,450,685
26/03/2020 12:25,26.2,45,450,685
26/03/2020 12:28,26.2,45,450,685
26/03/2020 12:31,25.2,43,450,669
26/03/2020 12:31,25.2,43,451,669
26/03/2020 12:35,25.2,43,451,669
26/03/2020 12:38,27.3,51,451,806
26/03/2020 12:38,27.3,51,452,806
26/03/2020 12:41,27.3,51,452,806
26/03/2020 12:45,26.7,48,452,820
26/03/2020 12:45,26.7,48,446,820
26/03/2020 12:48,26.7,48,446,820
26/03/2020 12:51,26,43,446,796
26/03/2020 12:51,26,43,435,796
26/03/2020 12:54,26,43,435,796
26/03/2020 12:56,26,43,435,796
26/03/2020 12:58,25.6,43,435,810
26/03/2020 12:58,25.6,43,432,810
26/03/2020 13:00,25.6,43,432,810
26/03/2020 13:02,25.6,43,432,810
26/03/2020 13:04,25.4,43,432,758
26/03/2020 13:04,25.4,43,422,758
26/03/2020 13:07,25.4,43,422,758
26/03/2020 13:09,25.5,44,422,733
26/03/2020 13:09,25.5,44,426,733
26/03/2020 13:12,25.5,44,426,733
26/03/2020 13:15,28.4,43,426,709
26/03/2020 13:15,28.4,43,418,709
26/03/2020 13:18,28.4,43,418,709
26/03/2020 13:21,23.7,33,418,653
26/03/2020 13:21,23.7,33,420,653
26/03/2020 13:25,23.7,33,420,653
26/03/2020 13:29,26.2,56,420,620
26/03/2020 13:29,26.2,56,422,620
26/03/2020 13:33,26.2,56,422,620
26/03/2020 13:37,25.4,37,422,684
26/03/2020 13:37,25.4,37,424,684
26/03/2020 13:41,25.4,37,424,684
26/03/2020 13:44,24.4,48,424,713
26/03/2020 13:48,24.4,48,424,713
26/03/2020 13:48,24.4,48,420,713
26/03/2020 13:51,26.9,52,420,673
26/03/2020 13:55,26.9,52,420,673
26/03/2020 13:55,26.9,52,415,673
26/03/2020 13:58,25.6,44,415,675
26/03/2020 14:03,25.6,44,415,675
26/03/2020 14:03,25.6,44,424,675
26/03/2020 14:07,26.5,49,424,686
26/03/2020 14:11,26.5,49,424,686
26/03/2020 14:11,26.5,49,416,686
26/03/2020 14:15,24.5,33,416,755
26/03/2020 14:19,24.5,33,416,755
26/03/2020 14:19,24.5,33,430,755
26/03/2020 14:23,25.8,51,430,737
26/03/2020 14:26,25.8,51,430,737
26/03/2020 14:26,25.8,51,431,737
26/03/2020 14:29,26.8,50,431,605
26/03/2020 14:33,26.8,50,431,605
26/03/2020 14:33,26.8,50,422,605
26/03/2020 14:37,24.8,52,422,321
26/03/2020 14:42,24.8,52,422,321
26/03/2020 14:42,24.8,52,432,321
26/03/2020 14:46,26,52,432,272
26/03/2020 14:51,24.1,52,432,292
26/03/2020 14:52,24.1,52,425,292
26/03/2020 14:57,26.2,63,425,300
26/03/2020 14:57,26.2,63,426,300
26/03/2020 15:02,26.2,63,426,300
26/03/2020 15:06,24.5,50,426,447
26/03/2020 15:06,24.5,50,427,447
26/03/2020 15:10,24.5,50,427,447
26/03/2020 15:15,26.1,56,427,206
26/03/2020 15:15,26.1,56,420,206
26/03/2020 15:20,26.1,56,420,206
26/03/2020 15:24,25.4,63,420,211
26/03/2020 15:25,25.4,63,427,211
26/03/2020 15:28,25.4,63,427,211
26/03/2020 15:32,25.5,55,427,235
26/03/2020 15:33,25.5,55,425,235
26/03/2020 15:37,25.5,55,425,235
26/03/2020 15:42,25.7,65,425,345
26/03/2020 15:42,25.7,65,418,345
26/03/2020 15:47,25.7,65,418,345
26/03/2020 15:52,23.9,51,418,222
26/03/2020 15:52,23.9,51,415,222
26/03/2020 15:58,25.1,65,415,197
26/03/2020 15:58,25.1,65,416,197
26/03/2020 16:02,25.1,65,416,197
26/03/2020 16:06,26.3,56,416,227
26/03/2020 16:06,26.3,56,412,227
26/03/2020 16:10,26.3,56,412,227
26/03/2020 16:16,24.7,66,412,127
26/03/2020 16:16,24.7,66,413,127
26/03/2020 16:20,24.7,66,413,127
26/03/2020 16:24,26.8,60,413,110
26/03/2020 16:24,26.8,60,421,110
26/03/2020 16:29,26.8,60,421,110
26/03/2020 16:34,23.6,64,421,100
26/03/2020 16:34,23.6,64,424,100
26/03/2020 16:38,23.6,64,424,100
26/03/2020 16:43,25.6,59,424,77
26/03/2020 16:43,25.6,59,430,77
26/03/2020 16:49,26.1,57,430,70
26/03/2020 16:49,26.1,57,437,70
26/03/2020 16:52,26.1,57,437,70
26/03/2020 16:57,26,56,437,70
26/03/2020 16:57,26,56,443,70
26/03/2020 17:02,26,56,443,70
26/03/2020 17:06,26,54,443,50
26/03/2020 17:06,26,54,452,50
26/03/2020 17:10,26,54,452,50
26/03/2020 17:14,25.6,53,452,45
26/03/2020 17:14,25.6,53,454,45
26/03/2020 17:16,25.6,53,454,45
26/03/2020 17:19,25.6,53,454,45
26/03/2020 17:22,25.5,51,454,42
26/03/2020 17:22,25.5,51,465,42
26/03/2020 17:24,25.5,51,465,42
26/03/2020 17:27,25.4,51,465,41
26/03/2020 17:27,25.4,51,472,41
26/03/2020 17:30,25.4,51,472,41
26/03/2020 17:33,25.2,50,472,49
26/03/2020 17:33,25.2,50,487,49
26/03/2020 17:36,25.2,50,487,49
26/03/2020 17:39,25.1,50,487,47
26/03/2020 17:39,25.1,50,490,47
26/03/2020 17:42,25.1,50,490,47
26/03/2020 17:44,24.9,49,490,37
26/03/2020 17:45,24.9,49,497,37
26/03/2020 17:47,24.9,49,497,37
26/03/2020 17:50,24.8,49,497,37
26/03/2020 17:50,24.8,49,500,37
26/03/2020 17:52,24.8,49,500,37
26/03/2020 17:55,24.7,48,500,37
26/03/2020 17:55,24.7,48,501,37
26/03/2020 17:57,24.7,48,501,37
26/03/2020 17:59,24.7,48,501,37
26/03/2020 18:04,24.5,47,501,35
26/03/2020 18:04,24.5,47,512,35
26/03/2020 18:09,23.9,48,512,25
26/03/2020 18:09,23.9,48,517,25
26/03/2020 18:15,23.5,47,517,36
26/03/2020 18:16,23.5,47,527,36
26/03/2020 18:20,23.5,47,527,36
26/03/2020 18:24,27.7,46,527,37
26/03/2020 18:25,27.7,46,533,37
26/03/2020 18:29,27.7,46,533,37
26/03/2020 18:34,23.1,57,533,37
26/03/2020 18:34,23.1,57,537,37
26/03/2020 18:38,23.1,57,537,37
26/03/2020 18:42,26.8,45,537,37
26/03/2020 18:42,26.8,45,540,37
26/03/2020 18:47,22.4,53,540,37
26/03/2020 18:48,22.4,53,545,37
26/03/2020 18:52,22.4,53,545,37
26/03/2020 18:56,26.9,43,545,37
26/03/2020 18:56,26.9,43,545,37
26/03/2020 19:00,26.9,43,545,37
26/03/2020 19:03,25.1,44,545,37
26/03/2020 19:06,25.1,44,545,37
26/03/2020 19:06,25.1,44,558,37
26/03/2020 19:10,16.1,35,558,37
26/03/2020 19:13,16.1,35,558,37
26/03/2020 19:13,16.1,35,571,37
26/03/2020 19:17,16.7,60,571,37
26/03/2020 19:21,16.7,60,571,37
26/03/2020 19:22,16.7,60,585,37
26/03/2020 19:25,20.2,57,585,37
26/03/2020 19:27,20.2,57,585,37
26/03/2020 19:27,20.2,57,585,37
26/03/2020 19:30,17,51,585,37
26/03/2020 19:33,17,51,585,37
26/03/2020 19:33,17,51,587,37
26/03/2020 19:36,18.3,62,587,37
26/03/2020 19:39,18.3,62,587,37
26/03/2020 19:39,18.3,62,588,37
26/03/2020 19:42,19.7,60,588,37
26/03/2020 19:45,19.7,60,588,37
26/03/2020 19:45,19.7,60,587,37
26/03/2020 19:47,17.7,51,587,37
26/03/2020 19:50,17.7,51,587,37
26/03/2020 19:51,17.7,51,590,37
26/03/2020 19:53,17.8,59,590,37
26/03/2020 19:56,17.8,59,590,37
26/03/2020 19:56,17.8,59,587,37
26/03/2020 19:59,19.6,56,587,37
26/03/2020 20:01,19.6,56,587,37
26/03/2020 20:01,19.6,56,588,37
26/03/2020 20:04,19.6,56,588,37
26/03/2020 20:07,16.6,50,588,36
26/03/2020 20:07,16.6,50,590,36
26/03/2020 20:10,16.6,50,590,36
26/03/2020 20:13,18.4,57,590,37
26/03/2020 20:13,18.4,57,590,37
26/03/2020 20:16,18.4,57,590,37
26/03/2020 20:19,19.7,52,590,37
26/03/2020 20:19,19.7,52,595,37
26/03/2020 20:23,19.7,52,595,37
26/03/2020 20:26,16.9,47,595,37
26/03/2020 20:26,16.9,47,595,37
26/03/2020 20:30,16.9,47,595,37
26/03/2020 20:32,18.3,55,595,37
26/03/2020 20:32,18.3,55,593,37
26/03/2020 20:35,18.3,55,593,37
26/03/2020 20:38,19.4,50,593,37
26/03/2020 20:38,19.4,50,599,37
26/03/2020 20:41,19.4,50,599,37
26/03/2020 20:43,19.7,49,599,37
26/03/2020 20:46,19.7,49,599,37
26/03/2020 20:46,19.7,49,599,37
26/03/2020 20:49,16.7,48,599,37
26/03/2020 20:52,16.7,48,599,37
26/03/2020 20:52,16.7,48,599,37
26/03/2020 20:54,18.2,53,599,37
26/03/2020 20:57,18.2,53,599,37
26/03/2020 20:57,18.2,53,601,37
26/03/2020 21:00,19.5,49,601,37
26/03/2020 21:04,19.5,49,601,37
26/03/2020 21:04,19.5,49,601,37
26/03/2020 21:07,17.2,45,601,37
26/03/2020 21:10,17.2,45,601,37
26/03/2020 21:10,17.2,45,600,37
26/03/2020 21:13,17.8,54,600,35
